video_id,has_transcript,has_bangla,has_english,total_languages,manual_count,auto_count,languages,status
rqXd5WK9DT8,True,False,True,1,0,1,en,Available
7CN1OzZnW_U,True,True,False,1,0,1,bn,Available
9A4B_2jWAsY,True,True,False,1,0,1,bn,Available
ubnrVmdAolk,True,True,False,1,0,1,bn,Available
PfMVKbecSQs,False,False,False,0,0,0,,Blocked
-tn95OUHZcE,True,True,False,1,0,1,bn,Available
cqPngZN8Ua4,False,False,False,0,0,0,,Disabled
NSxaoOAV8q4,True,True,False,1,0,1,bn,Available
007T9XKT_sE,True,True,False,1,0,1,bn,Available
CvdQbExv0q0,True,True,False,1,0,1,bn,Available
tBN4DSQrGsM,True,True,False,1,0,1,bn,Available
Ygruwy1Kq9k,True,True,False,1,0,1,bn,Available
8PJjfdg98xw,True,True,False,1,0,1,bn,Available
Ta6kP_cnNSA,True,True,False,1,0,1,bn,Available
i6UGrUahTcg,True,True,False,1,0,1,bn,Available
qooQ7U3jMiA,True,True,False,1,0,1,bn,Available
zG-zX5hAtuY,True,True,False,1,0,1,bn,Available
7APpZTWdSh8,True,True,False,1,0,1,bn,Available
ChjLDeN88sY,True,True,False,1,0,1,bn,Available
S3Ccarn5lOE,True,True,False,1,0,1,bn,Available
RkV46Gq7RuE,True,True,False,1,0,1,bn,Available
E32xFNEflls,True,False,True,1,0,1,en,Available
eN9M31N5O-E,True,True,False,1,0,1,bn,Available
f0Z0HoPnKsc,True,False,True,1,0,1,en,Available
zgIbmBnprsA,True,False,True,1,0,1,en,Available
Pt1RPilBYdo,True,False,False,1,0,1,hi,Available
vX0zNSbFOyY,True,False,True,1,0,1,en,Available
V7-opNq3vqw,True,False,True,1,0,1,en,Available
OZEDPLyt81c,True,False,True,1,0,1,en,Available
x9EcYwY_XEE,True,False,True,1,0,1,en,Available
Fz1lBGLVtbM,True,False,True,1,0,1,en,Available
n_gWUsVmAUg,True,True,False,1,0,1,bn,Available
rMiJiktYzLI,True,True,False,1,0,1,bn,Available
nX6Sw0bzV10,False,False,False,0,0,0,,Disabled
OzFvld0s-OI,False,False,False,0,0,0,,Disabled
FahWLpQPQL8,False,False,False,0,0,0,,Disabled
7p2alvbmBA4,False,False,False,0,0,0,,Disabled
MboLGVtU9ow,True,False,False,1,0,1,hi,Available
fehTGnZxkTs,True,False,False,1,0,1,tr,Available
7wiRO0d6dys,True,False,False,1,0,1,hi,Available
TLJug4T06-o,True,False,False,1,0,1,hi,Available
HBRgcpfOLxA,True,True,False,1,0,1,bn,Available
cbzd57ng354,True,True,False,1,0,1,bn,Available
XoYPr7pbbzM,True,False,False,1,0,1,hi,Available
S9X2LHYgxaA,True,True,False,1,0,1,bn,Available
rMRgFReiJCo,True,True,False,1,0,1,bn,Available
-zz7T8waQbI,True,False,False,1,0,1,hi,Available
Z_3pP92QwRQ,True,True,False,1,0,1,bn,Available
5t5O2r4GYO0,True,True,False,1,0,1,bn,Available
hZzGwJtyoHo,True,True,False,1,0,1,bn,Available
xXJIqqnTv_k,True,True,False,1,0,1,bn,Available
IlyHV0zOIlM,True,True,False,1,0,1,bn,Available
MBmsY88g-WQ,True,True,True,2,1,1,"en,bn",Available
-oKeIfLJn70,True,True,True,2,1,1,"en,bn",Available
H89qr7u5Vks,True,True,False,1,0,1,bn,Available
YFgCHFMwUv4,True,False,True,1,0,1,en,Available
PHQJifEIEZE,True,True,False,1,0,1,bn,Available
K8xOnr57TSE,True,True,True,2,1,1,"en,bn",Available
5ibNbbEkelU,True,True,False,1,0,1,bn,Available
DH4Q90iWWAY,True,True,False,1,0,1,bn,Available
4MJpX7WsatE,True,True,False,1,0,1,bn,Available
pVj7i60fTss,True,True,False,1,0,1,bn,Available
B0mp8A2CwIw,True,True,False,1,0,1,bn,Available
ktkvef6loFo,True,True,False,1,0,1,bn,Available
Lei-ns-2ZLs,True,True,False,1,0,1,bn,Available
