video_id,has_transcript,has_bangla,has_english,total_languages,manual_count,auto_count,languages,status
8hSCwAKrovA,False,False,False,0,0,0,,Disabled
Ut3olQET9bk,True,False,True,1,0,1,en,Available
NM_fFMp6Cyc,True,False,True,1,0,1,en,Available
-w8k7Gv4KV4,True,False,True,1,0,1,en,Available
muTaJjSji9s,False,False,False,0,0,0,,Disabled
X2ZtP1rfCoY,False,False,False,0,0,0,,Disabled
-2198lDHGTc,True,False,True,1,0,1,en,Available
0Zpdr4kbIpw,True,False,True,1,0,1,en,Available
iYz-M3vhz10,False,False,False,0,0,0,,Disabled
2YyArjM9dCI,True,True,False,1,0,1,bn,Available
XVzX4RdFs5g,True,False,False,1,0,1,hi,Available
cn5O0FfJFzI,True,False,False,1,0,1,hi,Available
ybkfnn4EBxA,True,False,False,1,0,1,hi,Available
ODULyZuNVM8,True,False,False,1,0,1,hi,Available
Ypj6E3KVw8M,True,False,False,1,0,1,hi,Available
dmEVahd-9G0,True,False,False,1,0,1,hi,Available
GxOy94fCrJ0,True,False,False,1,0,1,hi,Available
qMpUm_dRvWE,True,False,False,1,0,1,hi,Available
uNAfAsfBAys,True,False,False,1,0,1,hi,Available
w170qnCzgOE,True,True,False,1,0,1,bn,Available
SCQCWSBJaQI,True,True,False,1,0,1,bn,Available
fbWGdXgvAII,True,False,False,1,0,1,hi,Available
aTZQShUMIGY,True,True,False,1,0,1,bn,Available
U72X1nF2ZLI,True,True,False,1,0,1,bn,Available
OodrP-FfI_E,True,False,False,1,0,1,hi,Available
ZUWSbTFWH9g,True,False,False,1,0,1,hi,Available
bCLp8sAXsAA,False,False,False,0,0,0,,Disabled
sPpeIpRDMHA,False,False,False,0,0,0,,Disabled
iMO0_Un4kA0,True,False,False,1,0,1,hi,Available
mUSIcmOHrHk,True,True,False,1,0,1,bn,Available
OgVpn3_jBN0,False,False,False,0,0,0,,Disabled
FZ6WvlDge3A,True,False,False,1,0,1,hi,Available
sz5KKZHR70Y,True,False,False,1,0,1,hi,Available
SGQRsnqn46Y,True,False,False,1,0,1,hi,Available
molp5ns8vx0,True,False,False,1,0,1,hi,Available
0EuPuEZ2e74,True,False,False,1,0,1,hi,Available
VPRazD6JBNk,True,False,True,1,0,1,en,Available
tlS0EsFZGKY,True,True,False,2,1,1,"bn,bn",Available
KxZN3tuX63M,True,True,False,2,1,1,"bn,bn",Available
ZiGtH21rUp0,True,False,False,1,0,1,hi,Available
O97lWOcdWyY,True,True,False,1,0,1,bn,Available
gYMGsXA51Ms,False,False,False,0,0,0,,Disabled
jBpA0cN-wYo,True,False,True,1,0,1,en,Available
