video_id,has_transcript,has_bangla,has_english,total_languages,manual_count,auto_count,languages,status
L43KpP3L0mk,True,True,False,1,0,1,bn,Available
CC4P12E7Dic,True,True,False,1,0,1,bn,Available
CzbG247Nhhs,True,True,False,1,0,1,bn,Available
wXK7hgS4O7I,True,True,False,1,0,1,bn,Available
INvAsKFcOJ0,True,True,False,1,0,1,bn,Available
tLfnEB5CIEY,True,True,False,1,0,1,bn,Available
ri5T-1B6DpA,True,True,False,1,0,1,bn,Available
S_lgeeYcIh8,True,True,False,1,0,1,bn,Available
_b2E0DpSVes,True,True,False,1,0,1,bn,Available
POsfwWfBckk,True,True,False,1,0,1,bn,Available
Pv_jel4iZHc,True,True,False,1,0,1,bn,Available
qQa5nA_GGSw,True,True,False,1,0,1,bn,Available
YIGfToduQnM,True,True,False,1,0,1,bn,Available
i9OHMQomDT0,True,True,False,1,0,1,bn,Available
fx6suQuXEGs,True,True,False,1,0,1,bn,Available
YEueYhiptQY,True,True,False,1,0,1,bn,Available
76tt6qk49vc,True,True,False,1,0,1,bn,Available
k9Xma000zKs,True,True,True,2,1,1,"bn,en",Available
F9n9cylNfQk,True,True,False,2,1,1,"bn,bn",Available
8cIfn7RPDys,True,True,True,2,1,1,"bn,en",Available
ck_gJYAnbC0,True,True,True,2,1,1,"bn,en",Available
xje5hypGYWU,True,True,False,1,0,1,bn,Available
Ee0yVQDlgNk,True,True,False,1,0,1,bn,Available
cFtflb6Vwu8,True,True,False,1,0,1,bn,Available
EpqporKxU84,True,True,False,1,0,1,bn,Available
OJWbXkmmo-c,True,True,False,1,0,1,bn,Available
6NsuFpPVYeI,True,True,False,1,0,1,bn,Available
kZeggaqmxcw,True,True,False,1,0,1,bn,Available
lQwtf4eXGkA,True,True,False,1,0,1,bn,Available
zmlI3aMnSew,True,True,False,1,0,1,bn,Available
bDGkGbYI7JU,True,True,False,1,0,1,bn,Available
Ec5nIUAY344,True,True,False,1,0,1,bn,Available
R_e3Ualz-No,True,True,False,1,0,1,bn,Available
xIHGrc56Y-M,True,True,False,1,0,1,bn,Available
Dg-Pn7Ga-8s,True,True,False,1,0,1,bn,Available
JIuHlFm7aZg,True,True,False,1,0,1,bn,Available
g6wjTUBdY0A,True,True,False,1,0,1,bn,Available
hsjg0y5UX_E,True,True,False,1,0,1,bn,Available
aKtuc5AqCkM,True,True,False,1,0,1,bn,Available
-H7a2CHeNeo,True,True,False,1,0,1,bn,Available
14INRVa5p2c,True,True,False,1,0,1,bn,Available
_CRQKVYbWGA,True,True,False,1,0,1,bn,Available
7hIJjD5a90Y,True,True,False,2,2,0,"bn,en-US",Available
wAD4VSMT6Fo,True,True,False,1,0,1,bn,Available
bAbUqn4rf60,True,True,False,1,0,1,bn,Available
qhUg9DHv8uA,True,True,False,1,0,1,bn,Available
uacoYuHOvpM,True,True,False,1,0,1,bn,Available
L5Y90oGsgmE,True,True,False,1,0,1,bn,Available
DNNs_O9da8A,True,True,False,1,0,1,bn,Available
oSDDQcNk-GQ,True,True,False,1,0,1,bn,Available
cdlh_XaOPgY,True,True,False,1,0,1,bn,Available
CXh1WelOLYc,True,True,False,2,1,1,"bn,bn",Available
sgc1EaNQ0Kw,True,True,False,1,0,1,bn,Available
ikrneUptEU0,True,True,False,1,0,1,bn,Available
xuYKgsoWEqM,True,True,False,1,0,1,bn,Available
Uivhy4xoQ_Y,True,True,False,1,0,1,bn,Available
-9ndd6wI7PQ,True,True,False,1,0,1,bn,Available
kNqQFFgoOKE,True,True,False,1,0,1,bn,Available
a5xJ8cn0gpA,True,True,False,1,0,1,bn,Available
zIJzpAQnmIs,True,True,False,1,0,1,bn,Available
AvhkpBfF9qc,True,True,False,1,0,1,bn,Available
qn_z8J00ngM,True,True,False,1,0,1,bn,Available
j6CF7DAYROY,True,True,False,1,0,1,bn,Available
K6DZsWx0wt0,True,True,False,1,0,1,bn,Available
P1LKHOKDAhA,True,True,False,1,0,1,bn,Available
qktmpIa65Vc,True,True,False,1,0,1,bn,Available
Sekm5RJq0Kk,True,True,False,1,0,1,bn,Available
zacBZc8fhtU,True,True,False,1,0,1,bn,Available
z_1xpAlLl8w,True,True,False,1,0,1,bn,Available
7uun9IKsssg,True,True,False,1,0,1,bn,Available
molTCR9I3ZM,True,True,False,1,0,1,bn,Available
eDnvtzbhNT0,True,True,False,1,0,1,bn,Available
o35AsEVtqVU,True,True,False,1,0,1,bn,Available
XNR-fQA6DX8,True,True,False,1,0,1,bn,Available
uFzp1dJBKxg,True,True,False,1,0,1,bn,Available
nOSDWusDCYg,True,True,False,1,0,1,bn,Available
n_vJyyhFBz0,True,True,False,1,0,1,bn,Available
N6PbqSzM5cU,True,True,False,1,0,1,bn,Available
8WYaIFzG2a4,True,True,False,1,0,1,bn,Available
vMe3mIKeOUM,True,True,False,1,0,1,bn,Available
r7_vJl5Gf2w,True,True,False,1,0,1,bn,Available
jU8E9ftgkJg,True,True,False,1,0,1,bn,Available
X7-Has1Ftug,True,True,False,1,0,1,bn,Available
QIDTZesuYT4,True,True,False,1,0,1,bn,Available
3E2RRCqRr8w,True,True,False,1,0,1,bn,Available
K_d40no-YnU,True,True,False,1,0,1,bn,Available
VF3xGSXelRc,True,True,False,1,0,1,bn,Available
AxVmcPyGhVE,True,True,False,1,0,1,bn,Available
xvqs0zOaOmY,True,True,False,1,0,1,bn,Available
MT6Eq4voBq4,True,True,False,1,0,1,bn,Available
mLgr86tPHIA,True,True,False,1,0,1,bn,Available
P8zCfTsUsz8,True,True,False,1,0,1,bn,Available
pngO4Z3DLco,True,True,False,1,0,1,bn,Available
j3CJ_flrMro,True,True,False,1,0,1,bn,Available
x5XynNhOdpE,True,True,False,1,0,1,bn,Available
RAus6ydsi1M,True,True,False,1,0,1,bn,Available
7SDvT7VBsGc,True,True,False,1,0,1,bn,Available
4aLy3mDjWCM,True,True,False,1,0,1,bn,Available
52U48xsfGHw,True,True,False,1,0,1,bn,Available
c6UH_zw_dIs,True,True,False,1,0,1,bn,Available
WGnCS32iriU,True,True,False,1,0,1,bn,Available
o_ZUTeakJiI,True,True,False,1,0,1,bn,Available
0xjnUYIw8Hk,True,True,False,1,0,1,bn,Available
TCtIIxhq4t4,True,True,False,1,0,1,bn,Available
gWUIc5BztaA,True,True,False,1,0,1,bn,Available
FmlSmVW95B4,True,True,False,1,0,1,bn,Available
N8rr_JpLoro,True,True,False,1,0,1,bn,Available
zloIfANJnxw,True,True,False,1,0,1,bn,Available
8XsYJ8S-ydc,True,True,False,1,0,1,bn,Available
AOV67dbwdvg,True,True,False,1,0,1,bn,Available
Vkg9KjadK-g,True,True,False,1,0,1,bn,Available
GKxlew9XJ9w,True,True,False,1,0,1,bn,Available
XTNhLo2rwV8,True,True,False,1,0,1,bn,Available
JbXewLyftgk,True,True,False,1,0,1,bn,Available
ld08rlsSASc,True,True,False,1,0,1,bn,Available
jjC7GNGgjxg,True,True,False,1,0,1,bn,Available
Rj3Owbi6YPk,True,True,False,1,0,1,bn,Available
3ws7w7ZqC2U,True,True,False,1,0,1,bn,Available
af4J3yYvs9o,True,True,False,1,0,1,bn,Available
pWEylH5zV-0,True,True,False,1,0,1,bn,Available
BjzAFuOnQ70,True,True,False,1,0,1,bn,Available
pJJATt1ic9s,True,True,False,1,0,1,bn,Available
7s67L5HGw3I,True,True,False,1,0,1,bn,Available
eCdDTPA_sRg,True,True,False,1,0,1,bn,Available
J-Xe24bpAfI,True,True,False,1,0,1,bn,Available
u_W_1nXkndM,True,True,False,1,0,1,bn,Available
Kp2dbumf958,True,True,False,1,0,1,bn,Available
hdzhyLOvcVI,True,True,False,1,0,1,bn,Available
_9pH3fxJRjk,True,True,False,1,0,1,bn,Available
kBibFTzKDHk,True,True,False,1,0,1,bn,Available
Wny8mx8sblQ,True,True,False,1,0,1,bn,Available
-gYv1SWOn4s,True,True,False,1,0,1,bn,Available
1QArU6QRSkg,True,True,False,1,0,1,bn,Available
I494Egh7WzQ,True,True,False,1,0,1,bn,Available
AKshHVZ5Eq4,True,True,False,1,0,1,bn,Available
j4t6hSpJkfE,True,True,False,1,0,1,bn,Available
5_fSBMCo-Q8,True,True,False,1,0,1,bn,Available
exGDLbRPcS8,True,True,False,1,0,1,bn,Available
tIsKNGOGwZo,True,True,False,1,0,1,bn,Available
ND-8UaC3sVs,True,True,False,1,0,1,bn,Available
Xgm3_zW2tKc,True,True,False,1,0,1,bn,Available
4b6Y7CatZlg,True,True,False,1,0,1,bn,Available
eMcGX_GQcmA,True,True,False,1,0,1,bn,Available
PXVKurAhBXU,True,True,False,1,0,1,bn,Available
PjaxMWr8hes,True,True,False,1,0,1,bn,Available
ODAv4krbs4Y,True,True,False,1,0,1,bn,Available
UWAyMQ6uhrY,True,True,False,1,0,1,bn,Available
Vhk3Pncxlo0,True,True,False,1,0,1,bn,Available
APGfIJj1LHc,True,True,False,1,0,1,bn,Available
hwFj244UiS8,True,True,False,1,0,1,bn,Available
9aQKbjXTIPs,True,True,False,1,0,1,bn,Available
_7f2nyXDftI,True,True,False,1,0,1,bn,Available
cnqJZ5LIurQ,True,True,False,1,0,1,bn,Available
FvH5D8WLaJQ,True,True,False,1,0,1,bn,Available
gKALG_mvaDw,True,True,False,1,0,1,bn,Available
gGpUFvZheHc,True,True,False,1,0,1,bn,Available
R75MSLtGS_U,True,True,False,1,0,1,bn,Available
9zdFYnt9pmU,True,True,False,1,0,1,bn,Available
hap_xEQpivQ,True,True,False,1,0,1,bn,Available
wh32_WUxYjw,True,True,False,2,1,1,"bn,bn",Available
k81fM0nATlM,True,True,False,2,1,1,"bn,bn",Available
VZ_wMfczir8,True,True,False,2,1,1,"bn,bn",Available
tM3RU6ixauc,True,True,False,2,1,1,"bn,bn",Available
12uBAh-Ivb4,True,True,False,1,0,1,bn,Available
5dUjFhthnlM,True,True,False,1,0,1,bn,Available
Jc3r1zEC5Lw,True,True,False,1,0,1,bn,Available
CAVsrsGJGl4,True,True,False,1,0,1,bn,Available
q0iz6Y-YGhY,True,True,False,1,0,1,bn,Available
O7zmGKVCeYo,True,True,False,1,0,1,bn,Available
Cd7CSwKVF1s,True,True,False,1,0,1,bn,Available
XLfUBeUYaoA,True,True,False,1,0,1,bn,Available
VmlcSAA5PKo,True,True,False,1,0,1,bn,Available
TxnyzjHKctQ,True,True,False,1,0,1,bn,Available
g07GyghQGtI,True,True,False,1,0,1,bn,Available
s9MysOHBghM,True,True,False,1,0,1,bn,Available
YKDgqkmp-64,True,True,False,1,0,1,bn,Available
ULl7i3FXTGw,True,True,False,1,0,1,bn,Available
e1VOpl9Etp0,True,True,False,1,0,1,bn,Available
